date,open,close,high,low,volume,mv10,mv20,vol10,vol20,rsi5,rsi14,macd.macd1,signal.macd1,macd.macd2,signal.macd2,dn,mavg,up,pctB,Direction,ret,ret_cur,ret_lag1,ret_lag2
2012-10-12,2311.28,2304.53,2332.15,2287.01,36874145,2267.678,2269.2305,49.78134742,48.7307272,55.66918189,56.6618203,-0.172906646,-0.149866015,1.143285608,0.01432089,2174.236825,2269.2305,2364.224175,0.685799212,-1,-0.004196083,0.00086861,-0.009289538,0.001706779
2012-10-15,2306.01,2294.86,2307.88,2278.46,28651746,2275.612,2267.64,46.77673159,47.25405747,64.20474064,59.03059679,0.03860851,-0.184125405,1.486000549,0.502826499,2175.524884,2267.64,2359.755116,0.647749909,1,0.001437996,-0.004196083,0.00086861,-0.009289538
2012-10-16,2293.24,2298.16,2315.45,2287.59,32059679,2284.413,2266.9535,41.01642816,46.67353316,22.85291214,58.05210918,0.284547574,-0.157238015,1.54855719,0.901446519,2175.970034,2266.9535,2357.936966,0.671495445,1,0.001148745,0.001437996,-0.004196083,0.00086861
2012-10-17,2307.36,2300.8,2312.17,2280.82,33349409,2296.004,2265.99,21.50276427,45.70823466,20.25510204,69.08098271,0.433851279,-0.097311562,1.785596078,1.265113905,2176.888247,2265.99,2355.091753,0.69533847,2,0.015333797,0.001148745,0.001437996,-0.004196083
2012-10-18,2307.49,2336.08,2341.12,2305.88,50615100,2304.44,2267.871,18.54325873,47.83917992,81.71677066,72.32177766,0.663874195,-0.002441664,1.801456709,1.552979227,2174.61527,2267.871,2361.12673,0.865709433,-1,-0.001545324,0.015333797,0.001148745,0.001437996
2012-10-19,2335.1,2332.47,2342.53,2328.73,35927732,2308.376,2268.7175,19.99184011,48.8658322,75.63302752,69.88472132,1.00867877,0.141382365,1.816051202,1.687532346,2173.460457,2268.7175,2363.974543,0.834634048,1,0.003910018,-0.001545324,0.015333797,0.001148745
2012-10-22,2320.47,2341.59,2347.9,2315.9,34368286,2315.53,2272.8615,17.38311249,51.4200033,93.30861909,72.06702035,1.295516713,0.332594928,1.875920351,1.765516306,2172.625461,2272.8615,2373.097539,0.842833278,-2,-0.012602548,0.003910018,-0.001545324,0.015333797
2012-10-23,2340.89,2312.08,2344.04,2309.25,37221272,2314.722,2276.7035,17.33169979,51.33164216,58.68263473,71.05306717,1.389791946,0.523588713,1.751376183,1.806080105,2176.639708,2276.7035,2376.767292,0.676769735,-1,-0.001859797,-0.012602548,0.003910018,-0.001545324
2012-10-24,2303.4,2307.78,2321.43,2302.17,37542445,2313.088,2279.7805,17.11613845,51.25384591,54.26546077,61.70159472,1.534748319,0.719634518,1.695003407,1.78796157,2179.868361,2279.7805,2379.692639,0.640120611,-1,-0.007167061,-0.001859797,-0.012602548,0.003910018
2012-10-25,2306.73,2291.24,2322.92,2288.6,44351531,2311.959,2284.545,18.22628471,47.32971466,14.45783133,49.56448833,1.478389531,0.903111871,1.439642717,1.715598772,2192.282401,2284.545,2376.807599,0.536282308,-2,-0.018911157,-0.007167061,-0.001859797,-0.012602548
2012-10-26,2291.31,2247.91,2293.18,2237.06,40900519,2306.297,2286.9875,27.31763576,43.81603754,8.871595331,45.28855975,1.286087793,1.04172068,1.000926827,1.552573897,2201.574319,2286.9875,2372.400681,0.271244325,-1,-0.005364983,-0.018911157,-0.007167061,-0.001859797
2012-10-29,2241.8,2235.85,2248.14,2227.65,27581325,2300.396,2288.004,35.27674059,42.27966581,0,28.59174242,1.178225186,1.141018192,0.330244178,1.243438662,2205.585758,2288.004,2370.422242,0.183601597,1,0.001802446,-0.005364983,-0.018911157,-0.007167061
2012-10-30,2236.32,2239.88,2257.95,2231.78,34083125,2294.568,2289.4905,40.16295496,39.85124517,5.021181161,28.61711849,0.973420472,1.200970325,-0.31263038,0.83063735,2211.806122,2289.4905,2367.174878,0.180691916,1,0.00667,0.001802446,-0.005364983,-0.018911157
2012-10-31,2241.43,2254.82,2256.09,2233.68,37169795,2289.97,2292.987,41.96190892,32.59849998,20.86908691,37.46650554,0.793212156,1.215341209,-1.005232788,0.290590111,2229.440825,2292.987,2356.533175,0.199690816,2,0.019096868,0.00667,0.001802446,-0.005364983
2012-11-1,2256.61,2297.88,2305.63,2256.41,50761729,2286.15,2295.295,38.92689473,31.12370961,52.82745699,48.56303211,0.704210394,1.18151139,-1.193155066,-0.235969446,2234.623721,2295.295,2355.966279,0.521303325,1,0.003868783,0.019096868,0.00667,0.001802446
2012-11-2,2297.9,2306.77,2309.67,2284.72,39833288,2283.58,2295.978,36.28792453,31.22296078,85.46637744,52.58228177,0.537753955,1.097315528,-1.228832083,-0.681921228,2235.113244,2295.978,2356.842756,0.588655577,-1,-0.002119847,0.003868783,0.019096868,0.00667
2012-11-5,2302.74,2301.88,2318.23,2290.14,39510372,2279.609,2297.5695,31.02572891,30.63753056,93.54966363,50.80103359,0.23886141,0.969434357,-1.231092869,-0.994188637,2237.845958,2297.5695,2357.293042,0.53608711,-1,-0.004200914,-0.002119847,0.003868783,0.019096868
2012-11-6,2301.98,2292.21,2304.05,2260.51,39280627,2277.622,2296.172,29.30358408,30.18699678,82.12400246,48.20465661,-0.037157878,0.794778113,-0.895365977,-1.110735757,2237.32671,2296.172,2355.01729,0.466335453,-1,-0.002054786,-0.004200914,-0.002119847,0.003868783
2012-11-7,2288.76,2287.5,2300.89,2277.02,33067403,2275.594,2294.341,27.63902724,29.50548779,72.94299354,38.359053,-0.363906435,0.590078561,-0.494676747,-1.008624549,2236.824216,2294.341,2351.857784,0.440530403,-2,-0.0184,-0.002054786,-0.004200914,-0.002119847
2012-11-8,2269.58,2245.41,2275.4,2245.4,35426475,2271.011,2291.485,28.54135419,31.37628228,12.65480427,32.38650158,-0.70749874,0.368568947,-0.336182494,-0.837230034,2230.321366,2291.485,2352.648634,0.123346449,-1,-0.001999635,-0.0184,-0.002054786,-0.004200914
2012-11-9,2241.76,2240.92,2252.2,2235.23,30506968,2270.312,2288.3045,29.24685389,33.15774601,0,29.24415488,-0.932638745,0.13402851,-0.284437046,-0.648351027,2223.668154,2288.3045,2352.940846,0.133453136,1,0.004877461,-0.001999635,-0.0184,-0.002054786
2012-11-12,2242.96,2251.85,2254.7,2232.74,34721685,2271.912,2286.154,27.53991479,34.09178731,15.20378356,36.55160095,-1.007328545,-0.086054714,-0.478270493,-0.497786551,2219.696872,2286.154,2352.611128,0.241908799,-2,-0.017501166,0.004877461,-0.001999635,-0.0184
2012-11-13,2250.84,2212.44,2250.84,2208.72,34083704,2269.168,2281.868,32.07906302,37.70031629,10.75469842,31.59743669,-1.04065305,-0.289817515,-0.881896511,-0.495092658,2208.376554,2281.868,2355.359446,0.027645707,1,0.00482273,-0.017501166,0.004877461,-0.001999635
2012-11-14,2213.09,2223.11,2225.12,2206,26758790,2265.997,2277.9835,35.08167995,39.60147409,20.07621526,36.54461429,-0.925409987,-0.470886446,-1.206859989,-0.637529307,2200.786015,2277.9835,2355.180985,0.144590104,-2,-0.013265201,0.00482273,-0.017501166,0.004877461
2012-11-15,2210.75,2193.62,2220.99,2193.52,28319151,2255.571,2270.8605,39.73720352,41.37410358,22.73923571,38.65792003,-0.876363076,-0.628010561,-1.517193907,-0.873731589,2190.207524,2270.8605,2351.513476,0.0211553,-1,-0.007467109,-0.013265201,0.00482273,-0.017501166
2012-11-16,2189.51,2177.24,2191.61,2162.98,30247786,2242.618,2263.099,42.22691869,43.70280154,20.20958084,37.97250154,-0.950604285,-0.760173416,-1.875449802,-1.191934141,2177.906556,2263.099,2348.291444,-0.003912062,-1,-0.001033418,-0.007467109,-0.013265201,0.00482273
2012-11-19,2175.18,2174.99,2176.49,2149.54,26978666,2229.929,2254.769,41.49895379,43.83182164,10.86558045,36.58576921,-1.184425679,-0.887647616,-1.959104712,-1.488100984,2169.32505,2254.769,2340.21295,0.033150096,-1,-0.004648297,-0.001033418,-0.007467109,-0.013265201
2012-11-20,2180.21,2164.88,2184.33,2163.53,23948916,2217.196,2247.409,39.76406116,46.00654003,15.4862119,31.02851839,-1.488468138,-1.012598916,-2.121382572,-1.735998196,2157.725743,2247.409,2337.092257,0.039886246,2,0.013866819,-0.004648297,-0.001033418,-0.007467109
2012-11-21,2165.41,2194.9,2195.46,2151.38,30508482,2207.936,2241.765,31.49534047,45.1260664,34.01699717,27.01339286,-1.709798109,-1.123965513,-2.237873155,-1.94220083,2153.798102,2241.765,2329.731898,0.233621389,-1,-0.007904688,0.013866819,-0.004648297,-0.001033418
2012-11-22,2181.18,2177.55,2185.58,2169.66,22912351,2201.15,2236.0805,29.78836201,45.72250125,39.44291158,22.20597092,-1.926853259,-1.234433792,-2.212247853,-2.081211619,2146.950937,2236.0805,2325.210063,0.17165496,1,0.006948176,-0.007904688,0.013866819,-0.004648297
2012-11-23,2184.41,2192.68,2202.47,2179.73,28667493,2196.326,2233.319,26.3386004,46.62930182,60.31258349,27.50309023,-2.037634542,-1.348912236,-2.285982688,-2.163318196,2142.421757,2233.319,2324.216243,0.276456366,-1,-0.007789554,0.006948176,-0.007904688,0.013866819
2012-11-26,2187.24,2175.6,2191.36,2172.1,24742696,2188.701,2230.3065,18.2840036,48.37089047,50.34006021,26.68825717,-2.033489092,-1.459227352,-2.269422226,-2.225381699,2136.014276,2230.3065,2324.598724,0.209909802,-2,-0.011472697,-0.007789554,0.006948176,-0.007904688
2012-11-27,2168.59,2150.64,2173.46,2150.22,31946746,2182.521,2225.8445,19.75381451,51.45873579,43.18920987,24.68930315,-2.048174173,-1.583978928,-2.244230063,-2.249951197,2125.532957,2225.8445,2326.156043,0.125145333,-1,-0.009987725,-0.011472697,-0.007789554,0.006948176
2012-11-28,2142.5,2129.16,2144.8,2126.03,30009339,2173.126,2219.5615,20.6268106,55.26530246,15.76041667,26.72672673,-2.197659737,-1.730789668,-2.262483571,-2.25487328,2111.829593,2219.5615,2327.293407,0.08043303,-1,-0.006331135,-0.009987725,-0.011472697,-0.007789554
2012-11-29,2128.8,2115.68,2140.88,2114.48,29670625,2165.332,2210.4515,26.0379261,56.67476745,16.42244654,25.79809848,-2.235336526,-1.873537695,-2.177644961,-2.247952702,2099.972039,2210.4515,2320.930961,0.071089959,2,0.011334417,-0.006331135,-0.009987725,-0.011472697
2012-11-30,2114.24,2139.66,2142.86,2109.96,36406911,2161.574,2202.096,26.82823521,53.9816984,23.74727669,29.36090364,-2.291938069,-1.996594627,-2.164833608,-2.223722886,2096.866297,2202.096,2307.325703,0.203334712,-2,-0.014399484,0.011334417,-0.006331135,-0.009987725
2012-12-3,2136.7,2108.85,2152.61,2108.15,40186762,2154.96,2192.4445,30.98416979,52.43612269,20.90489059,30.32030092,-2.375080969,-2.095107164,-2.18178841,-2.206196123,2090.227679,2192.4445,2294.661321,0.091092252,2,0.010726225,-0.014399484,0.011334417,-0.006331135
2012-12-4,2104.93,2131.47,2135.66,2102.14,36225915,2151.619,2184.4075,31.59099712,48.51166955,41.47014328,33.34665988,-2.370318889,-2.168498362,-2.222194609,-2.201789032,2089.840847,2184.4075,2278.974153,0.220104825,2,0.035848499,0.010726225,-0.014399484,0.011334417
2012-12-5,2128.39,2207.88,2219.09,2126.79,82487103,2152.917,2180.4265,33.75915844,42.50088981,73.52659892,52.21387319,-2.191584979,-2.197912997,-1.832180867,-2.115728491,2097.577014,2180.4265,2263.275986,0.665682982,-1,-0.001938511,0.035848499,0.010726225,-0.014399484
2012-12-6,2205.6,2203.6,2216.98,2191.23,48574689,2155.522,2178.336,36.74423395,40.09655391,77.80518659,54.25216157,-1.957737483,-2.189035546,-1.3906552,-1.958330539,2100.173427,2178.336,2256.498573,0.661611875,2,0.019586132,-0.001938511,0.035848499,0.010726225
2012-12-7,2203.89,2246.76,2250.53,2198.11,76169748,2160.93,2178.628,45.70732934,40.59447753,80.20645307,60.22743466,-1.673911556,-2.149082487,-0.632744225,-1.651912662,2099.494795,2178.628,2257.761205,0.930489326,2,0.010811124,0.019586132,-0.001938511,0.035848499
2012-12-10,2254.92,2271.05,2276.28,2250.44,73375475,2170.475,2179.588,57.5447409,42.59494245,97.49355821,64.54184358,-1.258426405,-2.061332735,0.341833935,-1.147188193,2096.555171,2179.588,2262.620829,1.050758063,-1,-0.005526078,0.010811124,0.019586132,-0.001938511
2012-12-11,2263.21,2258.5,2274.99,2254.3,51468703,2181.261,2181.891,63.24043212,45.60357037,89.52641733,59.1489729,-0.934042819,-1.920930855,1.014015562,-0.499946159,2092.993276,2181.891,2270.788724,0.930882796,1,0.004104494,-0.005526078,0.010811124,0.019586132
2012-12-12,2257.73,2267.77,2273.21,2247.95,45006454,2195.122,2184.124,65.69474016,48.71533741,82.00962052,63.28718704,-0.542200241,-1.732804601,1.950190165,0.256528047,2089.160325,2184.124,2279.087675,0.940410504,-2,-0.011081371,0.004104494,-0.005526078,0.010811124
2012-12-13,2260.6,2242.64,2266.72,2242.56,41942100,2207.818,2186.575,60.71539688,50.42153785,67.06293706,57.14735336,-0.114958532,-1.490917986,2.562226313,1.04710435,2088.285328,2186.575,2284.864672,0.785202905,2,0.050485143,-0.011081371,0.004104494,-0.005526078
2012-12-14,2245.64,2355.86,2357.11,2245.64,110892562,2229.438,2195.506,71.31612842,62.9449684,79.57280711,70.22484517,0.550772922,-1.165823109,3.107894034,1.795232002,2072.803668,2195.506,2318.208332,1.153426862,1,0.004601292,0.050485143,-0.011081371,0.004104494
2012-12-17,2359.2,2366.7,2380,2358.66,94088195,2255.223,2205.0915,69.46193219,73.38727663,77.96620081,75.03476085,1.278780809,-0.760367587,3.716331046,2.470131424,2062.033361,2205.0915,2348.149639,1.064835044,1,0.000599992,0.004601292,0.050485143,-0.011081371
2012-12-18,2361.09,2368.12,2398.63,2347.08,85784849,2278.888,2215.2535,62.58793419,81.18340421,84.28196147,79.03805959,1.935405637,-0.301813074,4.02318032,3.071964376,2056.997911,2215.2535,2373.509089,0.982973464,1,0.001262605,0.000599992,0.004601292,0.050485143
2012-12-19,2362.8,2371.11,2387.14,2358.03,63292530,2295.211,2224.064,63.29262156,88.12331153,83.63932292,81.85151009,2.640993124,0.209156993,4.253808729,3.532688088,2052.280041,2224.064,2395.847959,0.927996889,1,0.005782102,0.001262605,0.000599992,0.004601292
2012-12-20,2361.32,2384.82,2391.92,2346.55,65655462,2313.333,2234.4275,60.0062332,94.33410372,100,81.3744561,3.303850632,0.762241681,4.577890438,3.935820913,2050.536478,2234.4275,2418.318522,0.908917463,-1,-0.005375668,0.005782102,0.001262605,0.000599992
2012-12-21,2386.38,2372,2414.22,2365.03,68714158,2325.857,2243.3935,57.58865534,98.58341252,69.31546194,85.30224571,3.599484108,1.302009515,4.823658572,4.278973821,2051.21905,2243.3935,2435.56795,0.834608738,1,0.003887015,-0.005375668,0.005782102,0.001262605
2012-12-24,2368.01,2381.22,2396.73,2367.04,53087004,2336.874,2253.6745,56.46590972,101.8102728,68.07768924,84.75411205,3.89786571,1.838888241,5.223903705,4.580488353,2055.209742,2253.6745,2452.139258,0.821330349,2,0.028212429,0.003887015,-0.005375668,0.005782102
2012-12-25,2373.88,2448.4,2459.3,2365.41,95502350,2355.864,2268.5625,59.05266429,107.5590811,87.89652568,84.35214808,4.159419794,2.361290467,5.116093813,4.799071051,2058.891251,2268.5625,2478.233749,0.92885589,1,0.003765725,0.028212429,0.003887015,-0.005375668
2012-12-26,2445.99,2457.62,2458.01,2441.64,71591828,2374.849,2284.9855,58.09416005,110.1973219,88.56888096,85.77544927,4.328558603,2.855014593,4.929018462,4.934112998,2070.171373,2284.9855,2499.799627,0.901822968,-1,-0.005301877,0.003765725,0.028212429,0.003887015
2012-12-27,2464.78,2444.59,2479.79,2443.68,73255067,2395.044,2301.431,38.98801816,108.1241246,76.80990401,80.44568931,4.570541291,3.301655523,4.653893289,4.949313568,2090.658279,2301.431,2512.203721,0.839605142,2,0.0145055,-0.005301877,0.003765725,0.028212429
2012-12-28,2448.08,2480.05,2481.59,2444.38,67166321,2407.463,2318.4505,44.5083121,108.1099156,90.28409515,81.09563768,4.812836255,3.69432835,4.556901258,4.895962105,2107.705477,2318.4505,2529.195523,0.883400514,2,0.017298038,0.0145055,-0.005301877,0.003765725
2012-12-31,2485.56,2522.95,2522.95,2485.56,82002293,2423.088,2339.1555,54.83624851,105.4766272,92.23434054,86.08662427,5.2510261,4.062730624,4.475006349,4.746182634,2133.543701,2339.1555,2544.767299,0.946945412,1,0.000578688,0.017298038,0.0145055,-0.005301877
2013-1-4,2551.81,2524.41,2558.53,2498.89,97988182,2438.717,2358.8025,59.50269612,101.2674753,87.234251,85.7836029,5.24779943,4.352375769,4.527857431,4.628535358,2161.395849,2358.8025,2556.209151,0.919457752,1,0.00458721,0.000578688,0.017298038,0.0145055
2013-1-7,2518.05,2535.99,2545.97,2511.6,75167993,2455.205,2375.208,61.49790082,102.1046754,87.52274251,92.50833213,5.183531261,4.561229172,4.736752078,4.590082081,2176.169346,2375.208,2574.246654,0.90389642,-1,-0.004203487,0.00458721,0.000578688,0.017298038
2013-1-8,2534.65,2525.33,2540.51,2502.49,71837100,2469.256,2391.2945,59.65371148,98.94010136,89.55516363,84.94370902,5.058255231,4.723314853,4.491760186,4.55765546,2198.424736,2391.2945,2584.164264,0.847476704,1,0.00031679,-0.004203487,0.00458721,0.000578688
2013-1-9,2518.1,2526.13,2534.24,2504.3,70231170,2484.669,2405.263,51.02004431,97.16555054,84.18397626,84.29339643,4.902335185,4.834922572,4.291832417,4.504641692,2215.852472,2405.263,2594.673528,0.819060935,1,0.001757629,0.00031679,-0.004203487,0.00458721
2013-1-10,2525.59,2530.57,2553.35,2513.73,71085862,2499.604,2418.239,37.41964463,95.61516159,63.16516932,84.49484011,4.749116713,4.900444452,4.240139799,4.457668382,2231.850737,2418.239,2604.627263,0.801336034,-2,-0.018707248,0.001757629,0.00031679,-0.004203487
2013-1-11,2533.5,2483.23,2539.79,2473.7,74239176,2503.087,2429.4755,33.54435473,88.81827298,22.48062016,70.03430777,4.504948707,4.920043352,3.776720531,4.307441002,2256.336812,2429.4755,2602.614188,0.65523538,2,0.038055275,-0.018707248,0.001757629,0.00031679
2013-1-14,2474.18,2577.73,2583.62,2474,93554091,2515.098,2444.9735,36.80081787,86.11864358,63.23063269,76.74773301,4.439850322,4.905522134,3.438982643,4.047887115,2277.097358,2444.9735,2612.849642,0.895400141,1,0.00703332,0.038055275,-0.018707248,0.001757629
2013-1-15,2579.13,2595.86,2605.41,2576.92,98620805,2530.225,2462.6345,35.67065873,78.30495948,71.3455602,80.58865326,4.303246954,4.8489011,3.111641502,3.771863378,2309.990033,2462.6345,2615.278967,0.936391513,-1,-0.007230744,0.00703332,0.038055275,-0.018707248
2013-1-16,2591.36,2577.09,2600.09,2540.52,93536084,2539.929,2473.696,33.64633791,78.05322033,63.90981548,76.08330892,4.096152881,4.720581854,2.887916935,3.491080282,2321.542263,2473.696,2625.849737,0.83976819,-1,-0.009440881,-0.007230744,0.00703332,0.038055275
2013-1-17,2570.71,2552.76,2575.06,2539.67,69915239,2542.91,2482.999,33.29359131,75.68141494,55.46363323,65.6875714,3.963446201,4.577875939,2.660245016,3.175101325,2335.468763,2482.999,2630.529237,0.736429498,2,0.016719159,-0.009440881,-0.007230744,0.00703332
2013-1-18,2568.69,2595.44,2607.45,2553.45,77940303,2550.013,2494.365,36.34524852,74.582321,78.27730457,68.82375437,3.82659975,4.427105771,2.589407954,2.93763881,2348.977291,2494.365,2639.752709,0.847605037,1,0.005956601,0.016719159,-0.009440881,-0.007230744
2013-1-21,2605.65,2610.9,2611.2,2582.65,84133742,2557.504,2506.3545,40.60408469,72.98218185,63.89377566,72.56519497,3.553076277,4.259863665,2.556521833,2.761146648,2364.086037,2506.3545,2648.622963,0.867423312,-1,-0.005362136,0.005956601,0.016719159,-0.009440881
2013-1-22,2610.39,2596.9,2620.02,2578.18,105766275,2564.661,2516.9585,40.61044924,69.72899988,50.45123221,66.83475004,3.267856535,4.078254927,2.769615448,2.692741437,2381.031656,2516.9585,2652.885344,0.794060752,1,0.004066387,-0.005362136,0.005956601,0.016719159
2013-1-23,2588.2,2607.46,2611.41,2576.36,75739444,2572.794,2528.7315,40.17812677,63.57176602,64.18761095,63.42664675,2.925397773,3.875619489,2.459107038,2.606979458,2404.807314,2528.7315,2652.655686,0.81764784,-1,-0.009476655,0.004066387,-0.005362136,0.005956601
2013-1-24,2606.43,2582.75,2663.4,2564.21,111277172,2578.012,2538.808,37.37574579,54.24780273,63.96052509,58.63119896,2.757576769,3.681467051,1.978678858,2.470666226,2433.059565,2538.808,2644.556435,0.707766667,-1,-0.004290001,-0.009476655,0.004066387,-0.005362136
2013-1-25,2580.88,2571.67,2591.51,2567.11,58487359,2586.856,2544.9715,17.78559792,50.29397152,34.32264873,55.28655248,2.585937009,3.475476683,1.701279226,2.29304048,2446.930501,2544.9715,2643.012499,0.636159873,2,0.031182072,-0.004290001,-0.009476655,0.004066387
2013-1-28,2577.27,2651.86,2651.97,2577.27,91274790,2594.269,2554.6835,26.74915968,51.28280509,64.57236374,65.54460798,2.542763694,3.279867432,1.868811314,2.155498377,2454.714909,2554.6835,2654.652091,0.986035159,1,0.009054022,0.031182072,-0.004290001,-0.009476655
2013-1-29,2655.38,2675.87,2685.53,2646.15,101040229,2602.27,2566.2475,37.20168724,51.22687564,76.22716705,67.40353324,2.702118812,3.124974758,1.857506507,1.973076588,2466.387936,2566.2475,2666.107064,1.048883328,1,0.004798439,0.009054022,0.031182072,-0.004290001
2013-1-30,2678.43,2688.71,2689.68,2662.06,99874990,2613.432,2576.6805,44.78048752,53.92478587,76.58182294,68.02781578,2.593758979,2.972787289,1.876481332,1.856551447,2471.56174,2576.6805,2681.79926,1.032871109,-1,-0.000680624,0.004798439,0.009054022,0.031182072
2013-1-31,2690.95,2686.88,2696.88,2671.33,96740101,2626.844,2584.877,44.67453692,57.6573723,90.06540977,75.90373706,2.404337424,2.814758141,2.050724823,1.87096064,2472.48209,2584.877,2697.27191,0.953770549,2,0.021005776,-0.000680624,0.004798439,0.009054022
2013-2-1,2677.19,2743.32,2744.32,2671.27,103879515,2641.632,2595.8225,56.13072654,65.78070657,98.95613485,73.32056446,2.388406306,2.685350367,2.368104357,2.004325666,2467.592296,2595.8225,2724.052704,1.075127761,1,0.001716898,0.021005776,-0.000680624,0.004798439
2013-2-4,2753.69,2748.03,2768.5,2731.08,127939179,2655.345,2606.4245,63.98918403,72.38568945,98.1668837,72.27247446,2.561742885,2.606893295,2.857601066,2.202083617,2465.318814,2606.4245,2747.530186,1.001771064,1,0.008606165,0.001716898,0.021005776,-0.000680624
2013-2-5,2727.93,2771.68,2779.95,2725.36,116130819,2672.823,2618.742,69.85282179,78.55695852,98.16024932,78.08017547,2.650378925,2.576335645,3.464891594,2.523560634,2465.606296,2618.742,2771.877704,0.999354482,1,0.001500895,0.008606165,0.001716898,0.021005776
2013-2-6,2771.91,2775.84,2787.46,2765.74,82779271,2689.661,2631.2275,72.58691992,82.79262737,97.98435951,84.18117186,2.675977938,2.567269108,3.647062065,2.877676781,2469.834958,2631.2275,2792.620042,0.948014815,-1,-0.005753213,0.001500895,0.008606165,0.001716898
2013-2-7,2771.53,2759.87,2775.97,2722.87,89978142,2707.373,2642.6925,64.79192406,83.98803166,84.78032974,77.44067287,2.772706091,2.588021228,3.651484234,3.197828663,2478.969686,2642.6925,2806.415314,0.857853304,1,0.004297304,-0.005753213,0.001500895,0.008606165
2013-2-8,2755.65,2771.73,2791.3,2747.95,77429644,2727.379,2657.1175,46.55469864,79.83093147,73.53769677,77.16631195,2.919539718,2.629885231,3.535127822,3.431233356,2501.498366,2657.1175,2812.736634,0.868246811,-2,-0.012360511,0.004297304,-0.005753213,0.001500895
2013-2-18,2784.06,2737.47,2787.74,2731.51,76438227,2735.94,2665.1045,38.25624335,79.46031134,44.12680756,72.22310052,3.088851172,2.672855493,3.496022121,3.558917567,2510.207837,2665.1045,2820.001163,0.733592831,-2,-0.0189445,-0.012360511,0.004297304,-0.005753213
2013-2-19,2735.04,2685.61,2740.74,2674.34,80626431,2736.914,2669.592,36.64708362,77.86215962,13.56362713,60.9279302,3.223817702,2.742862018,3.013226633,3.468584575,2517.810709,2669.592,2821.373291,0.552766714,1,0.006341204,-0.0189445,-0.012360511,0.004297304
2013-2-20,2686.09,2702.64,2703.1,2665.23,70019377,2738.307,2675.8695,34.83094985,75.02112415,22.05680257,67.13252737,3.117721292,2.822126892,2.529236625,3.245019487,2529.626406,2675.8695,2822.112594,0.591527399,-2,-0.034074091,0.006341204,-0.0189445,-0.012360511
2013-2-21,2675.74,2610.55,2675.74,2584.76,100657984,2730.674,2678.759,51.65402366,71.03702377,13.94978271,54.51148758,2.785930586,2.866296257,1.559341471,2.826590934,2540.282348,2678.759,2817.235652,0.253716605,-1,-0.005343702,-0.034074091,0.006341204,-0.0189445
2013-2-22,2607.65,2596.6,2618.48,2591.15,60204852,2716.002,2678.817,66.39652247,70.96585332,8.140924518,42.42307903,2.398101079,2.848113834,0.601283541,2.239822078,2540.479084,2678.817,2817.154916,0.202839964,1,0.003219595,-0.005343702,-0.034074091,0.006341204
2013-2-25,2607.15,2604.96,2628.7,2590.79,53161942,2701.695,2678.52,73.73685514,71.27680209,13.8523651,39.84126529,1.960721585,2.77148524,-0.213764104,1.497864833,2539.575934,2678.52,2817.464066,0.235289164,-2,-0.01434571,0.003219595,-0.005343702,-0.034074091
2013-2-26,2587.38,2567.59,2631.09,2564.67,80003065,2681.286,2677.0545,80.17695169,73.31545198,15.04146919,33.78754618,1.424440563,2.632425532,-1.248501718,0.645519163,2534.136373,2677.0545,2819.972627,0.117037731,2,0.01055075,-0.01434571,0.003219595,-0.005343702
2013-2-27,2576.05,2594.68,2615.25,2569.38,63226743,2663.17,2676.4155,76.83556613,74.00638376,19.81997093,38.44032096,0.9451196,2.429360366,-1.987084698,-0.257745102,2532.150499,2676.4155,2820.680501,0.2167175,2,0.030312023,0.01055075,-0.01434571,0.003219595
2013-2-28,2611.94,2673.33,2673.71,2594,86922595,2654.516,2680.9445,69.23130028,70.66898728,68.97594003,41.68784589,0.496567874,2.160141273,-2.218096218,-1.01323264,2543.185283,2680.9445,2818.703717,0.472363011,-1,-0.001679553,0.030312023,0.01055075,-0.01434571
2013-3-1,2671.84,2668.84,2680.85,2627,73343753,2644.227,2685.803,56.31673958,65.94316198,73.15978456,40.59031821,-0.00643994,1.816220038,-2.574760695,-1.648441487,2557.256112,2685.803,2814.349888,0.434020184,-2,-0.046132402,-0.001679553,0.030312023,0.01055075
2013-3-4,2619.42,2545.72,2619.57,2528.69,110619103,2625.052,2680.496,53.62083152,72.73938565,39.05880615,28.28393496,-0.604831002,1.390814626,-2.727384356,-2.151165537,2538.700833,2680.496,2822.291167,0.024751078,2,0.030282199,-0.046132402,-0.001679553,0.030312023
2013-3-5,2547.89,2622.81,2623.17,2541.77,89661152,2618.772,2677.843,49.23877578,73.87573237,58.89382811,37.10109746,-1.087906804,0.923522616,-2.491189471,-2.399703088,2533.832686,2677.843,2821.853314,0.30892688,2,0.010442998,0.030282199,-0.046132402,-0.001679553
2013-3-6,2634.87,2650.2,2658.14,2620.43,95829652,2613.528,2675.9175,41.49832093,74.07917016,58.93351355,40.93051719,-1.436848745,0.454324912,-2.179506121,-2.438187372,2531.510613,2675.9175,2820.324387,0.410954732,-2,-0.011591578,0.010442998,0.030282199,-0.046132402
2013-3-7,2639.78,2619.48,2658.97,2592.87,94082666,2614.421,2672.5475,41.52319177,75.08052609,39.75495605,37.79011019,-1.660671988,0.003350127,-1.77878704,-2.350325537,2526.188611,2672.5475,2818.906389,0.31870763,-1,-0.004791027,-0.011591578,0.010442998,0.030282199
